symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.23000000,104.28477000,106.36427600,2026-08-30 00:08:50,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.042 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.308 [>= 0.6];✅ rawand EMA 1h: EMA21=104.55, EMA50=104.30;✅ rawand EMA 4h: EMA21=103.48, EMA50=98.77, EMA200=85.83;✅ RSI 30m: RSI=60.69;✅ MACD 30m: MACD_hist=0.0662;❌ vorud-e hoshmand poolback: ghimat=105.2300 EMA=104.7366 RSI=60.7 BS15=0.042;❌ ADX: ADX=3.23 [>22], DI+=340.52, DI-=363.28;✅ CCI obruz az 0: CCI=63.44;✅ SAR: SAR=105.2074, gimat=105.2300;✅ Stochastic cross: K=69.42 D=23.14;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleBottom;❌ filter-e ranj: faseleh EMA=0.0020 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0020, ADX=3.23, mode=AND -> RAD"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2455.18000000,2450.55482000,2460.73021600,2026-08-30 08:08:58,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.340 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.273 [>= 0.6];❌ rawand EMA 1h: EMA21=2451.82, EMA50=2457.45;✅ rawand EMA 4h: EMA21=2460.23, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.84;❌ MACD 30m: MACD_hist=-0.4932;❌ vorud-e hoshmand poolback: ghimat=2455.1800 EMA=2453.9809 RSI=53.8 BS15=0.340;✅ ADX: ADX=73.05 [>22], DI+=530.85, DI-=82.68;✅ CCI obruz az 0: CCI=-10.19;✅ SAR: SAR=2454.7272, gimat=2455.1800;✅ Stochastic cross: K=31.41 D=10.47;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=73.05, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2455.18000000,2450.55482000,2460.73021600,2026-08-30 08:08:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.340 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.273 [>= 0.6];❌ rawand EMA 1h: EMA21=2451.82, EMA50=2457.45;✅ rawand EMA 4h: EMA21=2460.23, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.84;❌ MACD 30m: MACD_hist=-0.4932;❌ vorud-e hoshmand poolback: ghimat=2455.1800 EMA=2453.9809 RSI=53.8 BS15=0.340;✅ ADX: ADX=73.05 [>22], DI+=530.85, DI-=82.68;✅ CCI obruz az 0: CCI=-10.19;✅ SAR: SAR=2454.7272, gimat=2455.1800;✅ Stochastic cross: K=31.41 D=10.47;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=73.05, mode=AND -> OK"
BNB-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),693.18000000,689.85382000,697.17141600,2026-08-30 08:08:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.38, EMA50=694.56;✅ rawand EMA 4h: EMA21=695.87, EMA50=688.69, EMA200=636.91;✅ RSI 30m: RSI=54.33;✅ MACD 30m: MACD_hist=0.0577;❌ vorud-e hoshmand poolback: ghimat=693.1800 EMA=692.7060 RSI=54.3 BS15=1.000;✅ ADX: ADX=37.70 [>22], DI+=341.87, DI-=154.66;✅ CCI obruz az 0: CCI=33.57;❌ SAR: SAR=693.3907, gimat=693.1800;✅ Stochastic cross: K=53.26 D=17.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0003, ADX=37.70, mode=AND -> OK"
BNB-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),693.18000000,689.85382000,697.17141600,2026-08-30 08:08:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.38, EMA50=694.56;✅ rawand EMA 4h: EMA21=695.87, EMA50=688.69, EMA200=636.91;✅ RSI 30m: RSI=54.33;✅ MACD 30m: MACD_hist=0.0577;❌ vorud-e hoshmand poolback: ghimat=693.1800 EMA=692.7060 RSI=54.3 BS15=1.000;✅ ADX: ADX=37.70 [>22], DI+=341.87, DI-=154.66;✅ CCI obruz az 0: CCI=33.57;❌ SAR: SAR=693.3907, gimat=693.1800;✅ Stochastic cross: K=53.26 D=17.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0003, ADX=37.70, mode=AND -> OK"
BNB-USDT,LONG,B1,موج تند (Fast Wave),693.18000000,689.85382000,696.50618000,2026-08-30 08:09:00,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.38, EMA50=694.56;✅ rawand EMA 4h: EMA21=695.87, EMA50=688.69, EMA200=636.91;✅ RSI 30m: RSI=54.33;✅ MACD 30m: MACD_hist=0.0577;❌ vorud-e hoshmand poolback: ghimat=693.1800 EMA=692.7060 RSI=54.3 BS15=1.000;✅ ADX: ADX=37.70 [>22], DI+=341.87, DI-=154.66;✅ CCI obruz az 0: CCI=33.57;❌ SAR: SAR=693.3907, gimat=693.1800;✅ Stochastic cross: K=53.26 D=17.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0003, ADX=37.70, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.87110000,1.84512890,1.90226532,2026-08-30 08:09:00,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.942 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=57.85;❌ MACD 30m: MACD_hist=-0.0000;❌ vorud-e hoshmand poolback: ghimat=1.8711 EMA=1.8602 RSI=57.9 BS15=1.000;✅ ADX: ADX=92.07 [>22], DI+=528.94, DI-=21.83;✅ CCI obruz az 0: CCI=96.70;❌ SAR: SAR=1.8725, gimat=1.8711;✅ Stochastic cross: K=57.93 D=19.31;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0069 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0069, ADX=92.07, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.87110000,1.84512890,1.90226532,2026-08-30 08:09:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.942 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=57.85;❌ MACD 30m: MACD_hist=-0.0000;❌ vorud-e hoshmand poolback: ghimat=1.8711 EMA=1.8602 RSI=57.9 BS15=1.000;✅ ADX: ADX=92.07 [>22], DI+=528.94, DI-=21.83;✅ CCI obruz az 0: CCI=96.70;❌ SAR: SAR=1.8725, gimat=1.8711;✅ Stochastic cross: K=57.93 D=19.31;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0069 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0069, ADX=92.07, mode=AND -> OK"
NEAR-USDT,LONG,B1,موج تند (Fast Wave),1.87110000,1.84512890,1.89707110,2026-08-30 08:09:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.942 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=57.85;❌ MACD 30m: MACD_hist=-0.0000;❌ vorud-e hoshmand poolback: ghimat=1.8711 EMA=1.8602 RSI=57.9 BS15=1.000;✅ ADX: ADX=92.07 [>22], DI+=528.94, DI-=21.83;✅ CCI obruz az 0: CCI=96.70;❌ SAR: SAR=1.8725, gimat=1.8711;✅ Stochastic cross: K=57.93 D=19.31;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0069 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0069, ADX=92.07, mode=OR -> OK"
INJ-USDT,SHORT,S2,تیر نقره‌ای (Silver Arrow),5.10700000,5.19532100,5.00101480,2026-08-30 08:09:04,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=5.12, EMA50=5.18;❌ rawand EMA 4h: EMA21=5.22, EMA50=5.19, EMA200=4.97;✅ RSI 30m: RSI=47.81;✅ MACD 30m: MACD_hist=-0.0060;❌ vorud-e hoshmand poolback: ghimat=5.1070 EMA=5.1187 RSI=47.8 BS15=1.000;❌ ADX: ADX=84.89 [>22], DI+=557.81, DI-=45.57;✅ CCI obruz az 0: CCI=-84.44;✅ SAR: SAR=5.1099, gimat=5.1070;❌ Stochastic cross: K=15.12 [eshba-e foroosh];✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=84.89, mode=AND -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),78169.70000000,77914.93030000,78475.42364000,2026-08-30 08:38:57,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.638 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.562 [>= 0.6];❌ rawand EMA 1h: EMA21=78074.62, EMA50=78260.25;✅ rawand EMA 4h: EMA21=78346.44, EMA50=77102.94, EMA200=70573.73;✅ RSI 30m: RSI=56.30;❌ MACD 30m: MACD_hist=-15.6297;❌ vorud-e hoshmand poolback: ghimat=78169.7000 EMA=78104.2498 RSI=56.3 BS15=0.638;✅ ADX: ADX=49.49 [>22], DI+=380.25, DI-=128.48;✅ CCI obruz az 0: CCI=6.07;✅ SAR: SAR=77997.4240, gimat=78169.7000;✅ Stochastic cross: K=54.83 D=18.28;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=49.49, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),78169.70000000,77914.93030000,78475.42364000,2026-08-30 08:38:58,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.638 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.562 [>= 0.6];❌ rawand EMA 1h: EMA21=78074.62, EMA50=78260.25;✅ rawand EMA 4h: EMA21=78346.44, EMA50=77102.94, EMA200=70573.73;✅ RSI 30m: RSI=56.30;❌ MACD 30m: MACD_hist=-15.6297;❌ vorud-e hoshmand poolback: ghimat=78169.7000 EMA=78104.2498 RSI=56.3 BS15=0.638;✅ ADX: ADX=49.49 [>22], DI+=380.25, DI-=128.48;✅ CCI obruz az 0: CCI=6.07;✅ SAR: SAR=77997.4240, gimat=78169.7000;✅ Stochastic cross: K=54.83 D=18.28;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=49.49, mode=AND -> OK"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2457.73000000,2449.11227000,2468.07127600,2026-08-30 08:38:58,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.442 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.831 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=2452.37, EMA50=2457.47;✅ rawand EMA 4h: EMA21=2460.46, EMA50=2414.53, EMA200=2152.52;✅ RSI 30m: RSI=57.49;❌ MACD 30m: MACD_hist=-0.4163;❌ vorud-e hoshmand poolback: ghimat=2457.7300 EMA=2454.3317 RSI=57.5 BS15=0.442;✅ ADX: ADX=73.05 [>22], DI+=544.70, DI-=84.84;✅ CCI obruz az 0: CCI=69.24;✅ SAR: SAR=2451.7386, gimat=2457.7300;✅ Stochastic cross: K=40.57 D=13.52;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=73.05, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2457.73000000,2449.11227000,2468.07127600,2026-08-30 08:38:58,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.442 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.831 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=2452.37, EMA50=2457.47;✅ rawand EMA 4h: EMA21=2460.46, EMA50=2414.53, EMA200=2152.52;✅ RSI 30m: RSI=57.49;❌ MACD 30m: MACD_hist=-0.4163;❌ vorud-e hoshmand poolback: ghimat=2457.7300 EMA=2454.3317 RSI=57.5 BS15=0.442;✅ ADX: ADX=73.05 [>22], DI+=544.70, DI-=84.84;✅ CCI obruz az 0: CCI=69.24;✅ SAR: SAR=2451.7386, gimat=2457.7300;✅ Stochastic cross: K=40.57 D=13.52;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=73.05, mode=AND -> OK"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.17000000,104.58483000,105.87220400,2026-08-30 08:38:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.368 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.545 [>= 0.6];✅ rawand EMA 1h: EMA21=104.94, EMA50=104.58;✅ rawand EMA 4h: EMA21=103.79, EMA50=99.27, EMA200=86.20;✅ RSI 30m: RSI=53.07;❌ MACD 30m: MACD_hist=-0.0704;❌ vorud-e hoshmand poolback: ghimat=105.1700 EMA=105.1247 RSI=53.1 BS15=0.368;✅ ADX: ADX=51.60 [>22], DI+=472.19, DI-=150.77;❌ CCI obruz az 0: CCI=-44.07;✅ SAR: SAR=104.7010, gimat=105.1700;✅ Stochastic cross: K=44.44 D=14.81;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0023 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0023, ADX=51.60, mode=AND -> OK"
SOL-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),105.17000000,104.58483000,105.87220400,2026-08-30 08:38:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.368 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.545 [>= 0.6];✅ rawand EMA 1h: EMA21=104.94, EMA50=104.58;✅ rawand EMA 4h: EMA21=103.79, EMA50=99.27, EMA200=86.20;✅ RSI 30m: RSI=53.07;❌ MACD 30m: MACD_hist=-0.0704;❌ vorud-e hoshmand poolback: ghimat=105.1700 EMA=105.1247 RSI=53.1 BS15=0.368;✅ ADX: ADX=51.60 [>22], DI+=472.19, DI-=150.77;❌ CCI obruz az 0: CCI=-44.07;✅ SAR: SAR=104.7010, gimat=105.1700;✅ Stochastic cross: K=44.44 D=14.81;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0023 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0023, ADX=51.60, mode=AND -> OK"
NEAR-USDT,LONG,B1,موج تند (Fast Wave),1.89250000,1.84510750,1.93989250,2026-08-30 08:39:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.920 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.719 [>= 0.48];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=67.30;✅ MACD 30m: MACD_hist=0.0013;❌ vorud-e hoshmand poolback: ghimat=1.8925 EMA=1.8636 RSI=67.3 BS15=0.920;✅ ADX: ADX=84.48 [>22], DI+=559.47, DI-=47.07;❌ CCI obruz az 0: CCI=189.23 [eshba-e kharid];✅ SAR: SAR=1.8634, gimat=1.8925;❌ Stochastic cross: K=99.56 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0076 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0076, ADX=84.48, mode=OR -> OK"
NEAR-USDT,LONG,B2,سپر فولادی (Steel Shield),1.89250000,1.84510750,1.93989250,2026-08-30 08:39:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.920 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.719 [>= 0.48];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=67.30;✅ MACD 30m: MACD_hist=0.0013;❌ vorud-e hoshmand poolback: ghimat=1.8925 EMA=1.8636 RSI=67.3 BS15=0.920;✅ ADX: ADX=84.48 [>22], DI+=559.47, DI-=47.07;❌ CCI obruz az 0: CCI=189.23 [eshba-e kharid];✅ SAR: SAR=1.8634, gimat=1.8925;❌ Stochastic cross: K=99.56 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;❌ poolback: bedun poolback;✅ Double Top/Bottom: ologhu=DoubleBottom;✅ filter-e ranj: faseleh EMA=0.0076 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0076, ADX=84.48, mode=OR -> OK"
BTC-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),78132.30000000,77914.96770000,78393.09876000,2026-08-30 09:09:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.987 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.993 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78071.22, EMA50=78258.78;✅ rawand EMA 4h: EMA21=78343.04, EMA50=77101.47, EMA200=70573.35;✅ RSI 30m: RSI=53.73;❌ MACD 30m: MACD_hist=-15.7243;❌ vorud-e hoshmand poolback: ghimat=78132.3000 EMA=78104.9982 RSI=53.7 BS15=0.987;✅ ADX: ADX=73.65 [>22], DI+=523.15, DI-=79.39;✅ CCI obruz az 0: CCI=-19.92;✅ SAR: SAR=78100.5460, gimat=78132.3000;✅ Stochastic cross: K=43.22 D=14.41;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=73.65, mode=AND -> OK"
BTC-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),78132.30000000,77914.96770000,78393.09876000,2026-08-30 09:09:05,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.987 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.993 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78071.22, EMA50=78258.78;✅ rawand EMA 4h: EMA21=78343.04, EMA50=77101.47, EMA200=70573.35;✅ RSI 30m: RSI=53.73;❌ MACD 30m: MACD_hist=-15.7243;❌ vorud-e hoshmand poolback: ghimat=78132.3000 EMA=78104.9982 RSI=53.7 BS15=0.987;✅ ADX: ADX=73.65 [>22], DI+=523.15, DI-=79.39;✅ CCI obruz az 0: CCI=-19.92;✅ SAR: SAR=78100.5460, gimat=78132.3000;✅ Stochastic cross: K=43.22 D=14.41;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0004, ADX=73.65, mode=AND -> OK"
BTC-USDT,LONG,B1,موج تند (Fast Wave),78132.30000000,77914.96770000,78349.63230000,2026-08-30 09:09:06,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.987 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.993 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=78071.22, EMA50=78258.78;✅ rawand EMA 4h: EMA21=78343.04, EMA50=77101.47, EMA200=70573.35;✅ RSI 30m: RSI=53.73;❌ MACD 30m: MACD_hist=-15.7243;❌ vorud-e hoshmand poolback: ghimat=78132.3000 EMA=78104.9982 RSI=53.7 BS15=0.987;✅ ADX: ADX=73.65 [>22], DI+=523.15, DI-=79.39;✅ CCI obruz az 0: CCI=-19.92;✅ SAR: SAR=78100.5460, gimat=78132.3000;✅ Stochastic cross: K=43.22 D=14.41;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0004 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0004, ADX=73.65, mode=OR -> RAD"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2455.32000000,2449.11468000,2462.76638400,2026-08-30 09:09:06,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.740 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.608 [>= 0.6];❌ rawand EMA 1h: EMA21=2452.15, EMA50=2457.37;✅ rawand EMA 4h: EMA21=2460.24, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.86;❌ MACD 30m: MACD_hist=-0.6008;❌ vorud-e hoshmand poolback: ghimat=2455.3200 EMA=2454.2670 RSI=53.9 BS15=0.740;✅ ADX: ADX=82.90 [>22], DI+=760.34, DI-=71.09;✅ CCI obruz az 0: CCI=-1.42;❌ SAR: SAR=2455.6202, gimat=2455.3200;✅ Stochastic cross: K=23.26 D=7.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=82.90, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2455.32000000,2449.11468000,2462.76638400,2026-08-30 09:09:07,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.740 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.608 [>= 0.6];❌ rawand EMA 1h: EMA21=2452.15, EMA50=2457.37;✅ rawand EMA 4h: EMA21=2460.24, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.86;❌ MACD 30m: MACD_hist=-0.6008;❌ vorud-e hoshmand poolback: ghimat=2455.3200 EMA=2454.2670 RSI=53.9 BS15=0.740;✅ ADX: ADX=82.90 [>22], DI+=760.34, DI-=71.09;✅ CCI obruz az 0: CCI=-1.42;❌ SAR: SAR=2455.6202, gimat=2455.3200;✅ Stochastic cross: K=23.26 D=7.75;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=82.90, mode=AND -> OK"
